*r,rtscbin,sc_cat,value
p51153,bin1,cost,107.66
p51153,bin1,cap,1000
p51153,bin2,cost,331.26
p51153,bin2,cap,2000
p51153,bin3,cost,3312.63
p51153,bin3,cap,20000
p51155,bin1,cost,107.66
p51155,bin1,cap,1000
p51155,bin2,cost,331.26
p51155,bin2,cap,2000
p51155,bin3,cost,3312.63
p51155,bin3,cap,20000
p51157,bin1,cost,107.66
p51157,bin1,cap,1000
p51157,bin2,cost,331.26
p51157,bin2,cap,2000
p51157,bin3,cost,3312.63
p51157,bin3,cap,20000
p51159,bin1,cost,107.66
p51159,bin1,cap,1000
p51159,bin2,cost,331.26
p51159,bin2,cap,2000
p51159,bin3,cost,3312.63
p51159,bin3,cap,20000
p51161,bin1,cost,107.66
p51161,bin1,cap,1000
p51161,bin2,cost,331.26
p51161,bin2,cap,2000
p51161,bin3,cost,3312.63
p51161,bin3,cap,20000
p51163,bin1,cost,107.66
p51163,bin1,cap,1000
p51163,bin2,cost,331.26
p51163,bin2,cap,2000
p51163,bin3,cost,3312.63
p51163,bin3,cap,20000
p51165,bin1,cost,107.66
p51165,bin1,cap,1000
p51165,bin2,cost,331.26
p51165,bin2,cap,2000
p51165,bin3,cost,3312.63
p51165,bin3,cap,20000
p51167,bin1,cost,107.66
p51167,bin1,cap,1000
p51167,bin2,cost,331.26
p51167,bin2,cap,2000
p51167,bin3,cost,3312.63
p51167,bin3,cap,20000
p51169,bin1,cost,107.66
p51169,bin1,cap,1000
p51169,bin2,cost,331.26
p51169,bin2,cap,2000
p51169,bin3,cost,3312.63
p51169,bin3,cap,20000
p51171,bin1,cost,107.66
p51171,bin1,cap,1000
p51171,bin2,cost,331.26
p51171,bin2,cap,2000
p51171,bin3,cost,3312.63
p51171,bin3,cap,20000
p51173,bin1,cost,107.66
p51173,bin1,cap,1000
p51173,bin2,cost,331.26
p51173,bin2,cap,2000
p51173,bin3,cost,3312.63
p51173,bin3,cap,20000
p51175,bin1,cost,107.66
p51175,bin1,cap,1000
p51175,bin2,cost,331.26
p51175,bin2,cap,2000
p51175,bin3,cost,3312.63
p51175,bin3,cap,20000
p51177,bin1,cost,107.66
p51177,bin1,cap,1000
p51177,bin2,cost,331.26
p51177,bin2,cap,2000
p51177,bin3,cost,3312.63
p51177,bin3,cap,20000
p51179,bin1,cost,107.66
p51179,bin1,cap,1000
p51179,bin2,cost,331.26
p51179,bin2,cap,2000
p51179,bin3,cost,3312.63
p51179,bin3,cap,20000
p51181,bin1,cost,107.66
p51181,bin1,cap,1000
p51181,bin2,cost,331.26
p51181,bin2,cap,2000
p51181,bin3,cost,3312.63
p51181,bin3,cap,20000
p51183,bin1,cost,107.66
p51183,bin1,cap,1000
p51183,bin2,cost,331.26
p51183,bin2,cap,2000
p51183,bin3,cost,3312.63
p51183,bin3,cap,20000
p51185,bin1,cost,107.66
p51185,bin1,cap,1000
p51185,bin2,cost,331.26
p51185,bin2,cap,2000
p51185,bin3,cost,3312.63
p51185,bin3,cap,20000
p51187,bin1,cost,107.66
p51187,bin1,cap,1000
p51187,bin2,cost,331.26
p51187,bin2,cap,2000
p51187,bin3,cost,3312.63
p51187,bin3,cap,20000
p51191,bin1,cost,107.66
p51191,bin1,cap,1000
p51191,bin2,cost,331.26
p51191,bin2,cap,2000
p51191,bin3,cost,3312.63
p51191,bin3,cap,20000
p51193,bin1,cost,107.66
p51193,bin1,cap,1000
p51193,bin2,cost,331.26
p51193,bin2,cap,2000
p51193,bin3,cost,3312.63
p51193,bin3,cap,20000
p51195,bin1,cost,107.66
p51195,bin1,cap,1000
p51195,bin2,cost,331.26
p51195,bin2,cap,2000
p51195,bin3,cost,3312.63
p51195,bin3,cap,20000
p51197,bin1,cost,107.66
p51197,bin1,cap,1000
p51197,bin2,cost,331.26
p51197,bin2,cap,2000
p51197,bin3,cost,3312.63
p51197,bin3,cap,20000
p51199,bin1,cost,107.66
p51199,bin1,cap,1000
p51199,bin2,cost,331.26
p51199,bin2,cap,2000
p51199,bin3,cost,3312.63
p51199,bin3,cap,20000
p51510,bin1,cost,107.66
p51510,bin1,cap,1000
p51510,bin2,cost,331.26
p51510,bin2,cap,2000
p51510,bin3,cost,3312.63
p51510,bin3,cap,20000
p51520,bin1,cost,107.66
p51520,bin1,cap,1000
p51520,bin2,cost,331.26
p51520,bin2,cap,2000
p51520,bin3,cost,3312.63
p51520,bin3,cap,20000
p51530,bin1,cost,107.66
p51530,bin1,cap,1000
p51530,bin2,cost,331.26
p51530,bin2,cap,2000
p51530,bin3,cost,3312.63
p51530,bin3,cap,20000
p51540,bin1,cost,107.66
p51540,bin1,cap,1000
p51540,bin2,cost,331.26
p51540,bin2,cap,2000
p51540,bin3,cost,3312.63
p51540,bin3,cap,20000
p51550,bin1,cost,107.66
p51550,bin1,cap,1000
p51550,bin2,cost,331.26
p51550,bin2,cap,2000
p51550,bin3,cost,3312.63
p51550,bin3,cap,20000
p51570,bin1,cost,107.66
p51570,bin1,cap,1000
p51570,bin2,cost,331.26
p51570,bin2,cap,2000
p51570,bin3,cost,3312.63
p51570,bin3,cap,20000
p51580,bin1,cost,107.66
p51580,bin1,cap,1000
p51580,bin2,cost,331.26
p51580,bin2,cap,2000
p51580,bin3,cost,3312.63
p51580,bin3,cap,20000
p51590,bin1,cost,107.66
p51590,bin1,cap,1000
p51590,bin2,cost,331.26
p51590,bin2,cap,2000
p51590,bin3,cost,3312.63
p51590,bin3,cap,20000
p51595,bin1,cost,107.66
p51595,bin1,cap,1000
p51595,bin2,cost,331.26
p51595,bin2,cap,2000
p51595,bin3,cost,3312.63
p51595,bin3,cap,20000
p51600,bin1,cost,107.66
p51600,bin1,cap,1000
p51600,bin2,cost,331.26
p51600,bin2,cap,2000
p51600,bin3,cost,3312.63
p51600,bin3,cap,20000
p51610,bin1,cost,107.66
p51610,bin1,cap,1000
p51610,bin2,cost,331.26
p51610,bin2,cap,2000
p51610,bin3,cost,3312.63
p51610,bin3,cap,20000
p51620,bin1,cost,107.66
p51620,bin1,cap,1000
p51620,bin2,cost,331.26
p51620,bin2,cap,2000
p51620,bin3,cost,3312.63
p51620,bin3,cap,20000
p51630,bin1,cost,107.66
p51630,bin1,cap,1000
p51630,bin2,cost,331.26
p51630,bin2,cap,2000
p51630,bin3,cost,3312.63
p51630,bin3,cap,20000
p51640,bin1,cost,107.66
p51640,bin1,cap,1000
p51640,bin2,cost,331.26
p51640,bin2,cap,2000
p51640,bin3,cost,3312.63
p51640,bin3,cap,20000
p51650,bin1,cost,107.66
p51650,bin1,cap,1000
p51650,bin2,cost,331.26
p51650,bin2,cap,2000
p51650,bin3,cost,3312.63
p51650,bin3,cap,20000
p51660,bin1,cost,107.66
p51660,bin1,cap,1000
p51660,bin2,cost,331.26
p51660,bin2,cap,2000
p51660,bin3,cost,3312.63
p51660,bin3,cap,20000
p51670,bin1,cost,107.66
p51670,bin1,cap,1000
p51670,bin2,cost,331.26
p51670,bin2,cap,2000
p51670,bin3,cost,3312.63
p51670,bin3,cap,20000
p51678,bin1,cost,107.66
p51678,bin1,cap,1000
p51678,bin2,cost,331.26
p51678,bin2,cap,2000
p51678,bin3,cost,3312.63
p51678,bin3,cap,20000
p51680,bin1,cost,107.66
p51680,bin1,cap,1000
p51680,bin2,cost,331.26
p51680,bin2,cap,2000
p51680,bin3,cost,3312.63
p51680,bin3,cap,20000
p51683,bin1,cost,107.66
p51683,bin1,cap,1000
p51683,bin2,cost,331.26
p51683,bin2,cap,2000
p51683,bin3,cost,3312.63
p51683,bin3,cap,20000
p51685,bin1,cost,107.66
p51685,bin1,cap,1000
p51685,bin2,cost,331.26
p51685,bin2,cap,2000
p51685,bin3,cost,3312.63
p51685,bin3,cap,20000
p51690,bin1,cost,107.66
p51690,bin1,cap,1000
p51690,bin2,cost,331.26
p51690,bin2,cap,2000
p51690,bin3,cost,3312.63
p51690,bin3,cap,20000
p51700,bin1,cost,107.66
p51700,bin1,cap,1000
p51700,bin2,cost,331.26
p51700,bin2,cap,2000
p51700,bin3,cost,3312.63
p51700,bin3,cap,20000
p51710,bin1,cost,107.66
p51710,bin1,cap,1000
p51710,bin2,cost,331.26
p51710,bin2,cap,2000
p51710,bin3,cost,3312.63
p51710,bin3,cap,20000
p51720,bin1,cost,107.66
p51720,bin1,cap,1000
p51720,bin2,cost,331.26
p51720,bin2,cap,2000
p51720,bin3,cost,3312.63
p51720,bin3,cap,20000
p51730,bin1,cost,107.66
p51730,bin1,cap,1000
p51730,bin2,cost,331.26
p51730,bin2,cap,2000
p51730,bin3,cost,3312.63
p51730,bin3,cap,20000
p51735,bin1,cost,107.66
p51735,bin1,cap,1000
p51735,bin2,cost,331.26
p51735,bin2,cap,2000
p51735,bin3,cost,3312.63
p51735,bin3,cap,20000
p51740,bin1,cost,107.66
p51740,bin1,cap,1000
p51740,bin2,cost,331.26
p51740,bin2,cap,2000
p51740,bin3,cost,3312.63
p51740,bin3,cap,20000
p51750,bin1,cost,107.66
p51750,bin1,cap,1000
p51750,bin2,cost,331.26
p51750,bin2,cap,2000
p51750,bin3,cost,3312.63
p51750,bin3,cap,20000
p51760,bin1,cost,107.66
p51760,bin1,cap,1000
p51760,bin2,cost,331.26
p51760,bin2,cap,2000
p51760,bin3,cost,3312.63
p51760,bin3,cap,20000
p51770,bin1,cost,107.66
p51770,bin1,cap,1000
p51770,bin2,cost,331.26
p51770,bin2,cap,2000
p51770,bin3,cost,3312.63
p51770,bin3,cap,20000
p51775,bin1,cost,107.66
p51775,bin1,cap,1000
p51775,bin2,cost,331.26
p51775,bin2,cap,2000
p51775,bin3,cost,3312.63
p51775,bin3,cap,20000
p51790,bin1,cost,107.66
p51790,bin1,cap,1000
p51790,bin2,cost,331.26
p51790,bin2,cap,2000
p51790,bin3,cost,3312.63
p51790,bin3,cap,20000
p51800,bin1,cost,107.66
p51800,bin1,cap,1000
p51800,bin2,cost,331.26
p51800,bin2,cap,2000
p51800,bin3,cost,3312.63
p51800,bin3,cap,20000
p51810,bin1,cost,107.66
p51810,bin1,cap,1000
p51810,bin2,cost,331.26
p51810,bin2,cap,2000
p51810,bin3,cost,3312.63
p51810,bin3,cap,20000
p51820,bin1,cost,107.66
p51820,bin1,cap,1000
p51820,bin2,cost,331.26
p51820,bin2,cap,2000
p51820,bin3,cost,3312.63
p51820,bin3,cap,20000
p51830,bin1,cost,107.66
p51830,bin1,cap,1000
p51830,bin2,cost,331.26
p51830,bin2,cap,2000
p51830,bin3,cost,3312.63
p51830,bin3,cap,20000
p51840,bin1,cost,107.66
p51840,bin1,cap,1000
p51840,bin2,cost,331.26
p51840,bin2,cap,2000
p51840,bin3,cost,3312.63
p51840,bin3,cap,20000
p54001,bin1,cost,107.66
p54001,bin1,cap,1000
p54001,bin2,cost,331.26
p54001,bin2,cap,2000
p54001,bin3,cost,3312.63
p54001,bin3,cap,20000
p54003,bin1,cost,107.66
p54003,bin1,cap,1000
p54003,bin2,cost,331.26
p54003,bin2,cap,2000
p54003,bin3,cost,3312.63
p54003,bin3,cap,20000
p54005,bin1,cost,107.66
p54005,bin1,cap,1000
p54005,bin2,cost,331.26
p54005,bin2,cap,2000
p54005,bin3,cost,3312.63
p54005,bin3,cap,20000
p54007,bin1,cost,107.66
p54007,bin1,cap,1000
p54007,bin2,cost,331.26
p54007,bin2,cap,2000
p54007,bin3,cost,3312.63
p54007,bin3,cap,20000
p54009,bin1,cost,107.66
p54009,bin1,cap,1000
p54009,bin2,cost,331.26
p54009,bin2,cap,2000
p54009,bin3,cost,3312.63
p54009,bin3,cap,20000
p54011,bin1,cost,107.66
p54011,bin1,cap,1000
p54011,bin2,cost,331.26
p54011,bin2,cap,2000
p54011,bin3,cost,3312.63
p54011,bin3,cap,20000
p54013,bin1,cost,107.66
p54013,bin1,cap,1000
p54013,bin2,cost,331.26
p54013,bin2,cap,2000
p54013,bin3,cost,3312.63
p54013,bin3,cap,20000
p54015,bin1,cost,107.66
p54015,bin1,cap,1000
p54015,bin2,cost,331.26
p54015,bin2,cap,2000
p54015,bin3,cost,3312.63
p54015,bin3,cap,20000
p54017,bin1,cost,107.66
p54017,bin1,cap,1000
p54017,bin2,cost,331.26
p54017,bin2,cap,2000
p54017,bin3,cost,3312.63
p54017,bin3,cap,20000
p54019,bin1,cost,107.66
p54019,bin1,cap,1000
p54019,bin2,cost,331.26
p54019,bin2,cap,2000
p54019,bin3,cost,3312.63
p54019,bin3,cap,20000
p54021,bin1,cost,107.66
p54021,bin1,cap,1000
p54021,bin2,cost,331.26
p54021,bin2,cap,2000
p54021,bin3,cost,3312.63
p54021,bin3,cap,20000
p54023,bin1,cost,107.66
p54023,bin1,cap,1000
p54023,bin2,cost,331.26
p54023,bin2,cap,2000
p54023,bin3,cost,3312.63
p54023,bin3,cap,20000
p54025,bin1,cost,107.66
p54025,bin1,cap,1000
p54025,bin2,cost,331.26
p54025,bin2,cap,2000
p54025,bin3,cost,3312.63
p54025,bin3,cap,20000
p54027,bin1,cost,107.66
p54027,bin1,cap,1000
p54027,bin2,cost,331.26
p54027,bin2,cap,2000
p54027,bin3,cost,3312.63
p54027,bin3,cap,20000
p54029,bin1,cost,107.66
p54029,bin1,cap,1000
p54029,bin2,cost,331.26
p54029,bin2,cap,2000
p54029,bin3,cost,3312.63
p54029,bin3,cap,20000
p54031,bin1,cost,107.66
p54031,bin1,cap,1000
p54031,bin2,cost,331.26
p54031,bin2,cap,2000
p54031,bin3,cost,3312.63
p54031,bin3,cap,20000
p54033,bin1,cost,107.66
p54033,bin1,cap,1000
p54033,bin2,cost,331.26
p54033,bin2,cap,2000
p54033,bin3,cost,3312.63
p54033,bin3,cap,20000
p54035,bin1,cost,107.66
p54035,bin1,cap,1000
p54035,bin2,cost,331.26
p54035,bin2,cap,2000
p54035,bin3,cost,3312.63
p54035,bin3,cap,20000
p54037,bin1,cost,107.66
p54037,bin1,cap,1000
p54037,bin2,cost,331.26
p54037,bin2,cap,2000
p54037,bin3,cost,3312.63
p54037,bin3,cap,20000
p54039,bin1,cost,107.66
p54039,bin1,cap,1000
p54039,bin2,cost,331.26
p54039,bin2,cap,2000
p54039,bin3,cost,3312.63
p54039,bin3,cap,20000
p54041,bin1,cost,107.66
p54041,bin1,cap,1000
p54041,bin2,cost,331.26
p54041,bin2,cap,2000
p54041,bin3,cost,3312.63
p54041,bin3,cap,20000
p54043,bin1,cost,107.66
p54043,bin1,cap,1000
p54043,bin2,cost,331.26
p54043,bin2,cap,2000
p54043,bin3,cost,3312.63
p54043,bin3,cap,20000
p54045,bin1,cost,107.66
p54045,bin1,cap,1000
p54045,bin2,cost,331.26
p54045,bin2,cap,2000
p54045,bin3,cost,3312.63
p54045,bin3,cap,20000
p54047,bin1,cost,107.66
p54047,bin1,cap,1000
p54047,bin2,cost,331.26
p54047,bin2,cap,2000
p54047,bin3,cost,3312.63
p54047,bin3,cap,20000
p54049,bin1,cost,107.66
p54049,bin1,cap,1000
p54049,bin2,cost,331.26
p54049,bin2,cap,2000
p54049,bin3,cost,3312.63
p54049,bin3,cap,20000
p54051,bin1,cost,107.66
p54051,bin1,cap,1000
p54051,bin2,cost,331.26
p54051,bin2,cap,2000
p54051,bin3,cost,3312.63
p54051,bin3,cap,20000
p54053,bin1,cost,107.66
p54053,bin1,cap,1000
p54053,bin2,cost,331.26
p54053,bin2,cap,2000
p54053,bin3,cost,3312.63
p54053,bin3,cap,20000
p54055,bin1,cost,107.66
p54055,bin1,cap,1000
p54055,bin2,cost,331.26
p54055,bin2,cap,2000
p54055,bin3,cost,3312.63
p54055,bin3,cap,20000
p54057,bin1,cost,107.66
p54057,bin1,cap,1000
p54057,bin2,cost,331.26
p54057,bin2,cap,2000
p54057,bin3,cost,3312.63
p54057,bin3,cap,20000
p54059,bin1,cost,107.66
p54059,bin1,cap,1000
p54059,bin2,cost,331.26
p54059,bin2,cap,2000
p54059,bin3,cost,3312.63
p54059,bin3,cap,20000
p54061,bin1,cost,107.66
p54061,bin1,cap,1000
p54061,bin2,cost,331.26
p54061,bin2,cap,2000
p54061,bin3,cost,3312.63
p54061,bin3,cap,20000
p54063,bin1,cost,107.66
p54063,bin1,cap,1000
p54063,bin2,cost,331.26
p54063,bin2,cap,2000
p54063,bin3,cost,3312.63
p54063,bin3,cap,20000
p54065,bin1,cost,107.66
p54065,bin1,cap,1000
p54065,bin2,cost,331.26
p54065,bin2,cap,2000
p54065,bin3,cost,3312.63
p54065,bin3,cap,20000
p54067,bin1,cost,107.66
p54067,bin1,cap,1000
p54067,bin2,cost,331.26
p54067,bin2,cap,2000
p54067,bin3,cost,3312.63
p54067,bin3,cap,20000
p54069,bin1,cost,107.66
p54069,bin1,cap,1000
p54069,bin2,cost,331.26
p54069,bin2,cap,2000
p54069,bin3,cost,3312.63
p54069,bin3,cap,20000
p54071,bin1,cost,107.66
p54071,bin1,cap,1000
p54071,bin2,cost,331.26
p54071,bin2,cap,2000
p54071,bin3,cost,3312.63
p54071,bin3,cap,20000
p54073,bin1,cost,107.66
p54073,bin1,cap,1000
p54073,bin2,cost,331.26
p54073,bin2,cap,2000
p54073,bin3,cost,3312.63
p54073,bin3,cap,20000
p54075,bin1,cost,107.66
p54075,bin1,cap,1000
p54075,bin2,cost,331.26
p54075,bin2,cap,2000
p54075,bin3,cost,3312.63
p54075,bin3,cap,20000
p54077,bin1,cost,107.66
p54077,bin1,cap,1000
p54077,bin2,cost,331.26
p54077,bin2,cap,2000
p54077,bin3,cost,3312.63
p54077,bin3,cap,20000
p54079,bin1,cost,107.66
p54079,bin1,cap,1000
p54079,bin2,cost,331.26
p54079,bin2,cap,2000
p54079,bin3,cost,3312.63
p54079,bin3,cap,20000
p54081,bin1,cost,107.66
p54081,bin1,cap,1000
p54081,bin2,cost,331.26
p54081,bin2,cap,2000
p54081,bin3,cost,3312.63
p54081,bin3,cap,20000
p54083,bin1,cost,107.66
p54083,bin1,cap,1000
p54083,bin2,cost,331.26
p54083,bin2,cap,2000
p54083,bin3,cost,3312.63
p54083,bin3,cap,20000
p54085,bin1,cost,107.66
p54085,bin1,cap,1000
p54085,bin2,cost,331.26
p54085,bin2,cap,2000
p54085,bin3,cost,3312.63
p54085,bin3,cap,20000
p54087,bin1,cost,107.66
p54087,bin1,cap,1000
p54087,bin2,cost,331.26
p54087,bin2,cap,2000
p54087,bin3,cost,3312.63
p54087,bin3,cap,20000
p54089,bin1,cost,107.66
p54089,bin1,cap,1000
p54089,bin2,cost,331.26
p54089,bin2,cap,2000
p54089,bin3,cost,3312.63
p54089,bin3,cap,20000
p54091,bin1,cost,107.66
p54091,bin1,cap,1000
p54091,bin2,cost,331.26
p54091,bin2,cap,2000
p54091,bin3,cost,3312.63
p54091,bin3,cap,20000
p54093,bin1,cost,107.66
p54093,bin1,cap,1000
p54093,bin2,cost,331.26
p54093,bin2,cap,2000
p54093,bin3,cost,3312.63
p54093,bin3,cap,20000
p54095,bin1,cost,107.66
p54095,bin1,cap,1000
p54095,bin2,cost,331.26
p54095,bin2,cap,2000
p54095,bin3,cost,3312.63
p54095,bin3,cap,20000
p54097,bin1,cost,107.66
p54097,bin1,cap,1000
p54097,bin2,cost,331.26
p54097,bin2,cap,2000
p54097,bin3,cost,3312.63
p54097,bin3,cap,20000
p54099,bin1,cost,107.66
p54099,bin1,cap,1000
p54099,bin2,cost,331.26
p54099,bin2,cap,2000
p54099,bin3,cost,3312.63
p54099,bin3,cap,20000
p54101,bin1,cost,107.66
p54101,bin1,cap,1000
p54101,bin2,cost,331.26
p54101,bin2,cap,2000
p54101,bin3,cost,3312.63
p54101,bin3,cap,20000
p54103,bin1,cost,107.66
p54103,bin1,cap,1000
p54103,bin2,cost,331.26
p54103,bin2,cap,2000
p54103,bin3,cost,3312.63
p54103,bin3,cap,20000
p54105,bin1,cost,107.66
p54105,bin1,cap,1000
p54105,bin2,cost,331.26
p54105,bin2,cap,2000
p54105,bin3,cost,3312.63
p54105,bin3,cap,20000
p54107,bin1,cost,107.66
p54107,bin1,cap,1000
p54107,bin2,cost,331.26
p54107,bin2,cap,2000
p54107,bin3,cost,3312.63
p54107,bin3,cap,20000
p54109,bin1,cost,107.66
p54109,bin1,cap,1000
p54109,bin2,cost,331.26
p54109,bin2,cap,2000
p54109,bin3,cost,3312.63
p54109,bin3,cap,20000
p55001,bin1,cost,107.66
p55001,bin1,cap,1000
p55001,bin2,cost,331.26
p55001,bin2,cap,2000
p55001,bin3,cost,3312.63
p55001,bin3,cap,20000
p55003,bin1,cost,107.66
p55003,bin1,cap,1000
p55003,bin2,cost,331.26
p55003,bin2,cap,2000
p55003,bin3,cost,3312.63
p55003,bin3,cap,20000
p55005,bin1,cost,107.66
p55005,bin1,cap,1000
p55005,bin2,cost,331.26
p55005,bin2,cap,2000
p55005,bin3,cost,3312.63
p55005,bin3,cap,20000
p55007,bin1,cost,107.66
p55007,bin1,cap,1000
p55007,bin2,cost,331.26
p55007,bin2,cap,2000
p55007,bin3,cost,3312.63
p55007,bin3,cap,20000
p55009,bin1,cost,107.66
p55009,bin1,cap,1000
p55009,bin2,cost,331.26
p55009,bin2,cap,2000
p55009,bin3,cost,3312.63
p55009,bin3,cap,20000
p55011,bin1,cost,107.66
p55011,bin1,cap,1000
p55011,bin2,cost,331.26
p55011,bin2,cap,2000
p55011,bin3,cost,3312.63
p55011,bin3,cap,20000
p55013,bin1,cost,107.66
p55013,bin1,cap,1000
p55013,bin2,cost,331.26
p55013,bin2,cap,2000
p55013,bin3,cost,3312.63
p55013,bin3,cap,20000
p55015,bin1,cost,107.66
p55015,bin1,cap,1000
p55015,bin2,cost,331.26
p55015,bin2,cap,2000
p55015,bin3,cost,3312.63
p55015,bin3,cap,20000
p55017,bin1,cost,107.66
p55017,bin1,cap,1000
p55017,bin2,cost,331.26
p55017,bin2,cap,2000
p55017,bin3,cost,3312.63
p55017,bin3,cap,20000
p55019,bin1,cost,107.66
p55019,bin1,cap,1000
p55019,bin2,cost,331.26
p55019,bin2,cap,2000
p55019,bin3,cost,3312.63
p55019,bin3,cap,20000
p55021,bin1,cost,107.66
p55021,bin1,cap,1000
p55021,bin2,cost,331.26
p55021,bin2,cap,2000
p55021,bin3,cost,3312.63
p55021,bin3,cap,20000
p55023,bin1,cost,107.66
p55023,bin1,cap,1000
p55023,bin2,cost,331.26
p55023,bin2,cap,2000
p55023,bin3,cost,3312.63
p55023,bin3,cap,20000
p55025,bin1,cost,107.66
p55025,bin1,cap,1000
p55025,bin2,cost,331.26
p55025,bin2,cap,2000
p55025,bin3,cost,3312.63
p55025,bin3,cap,20000
p55027,bin1,cost,107.66
p55027,bin1,cap,1000
p55027,bin2,cost,331.26
p55027,bin2,cap,2000
p55027,bin3,cost,3312.63
p55027,bin3,cap,20000
p55029,bin1,cost,107.66
p55029,bin1,cap,1000
p55029,bin2,cost,331.26
p55029,bin2,cap,2000
p55029,bin3,cost,3312.63
p55029,bin3,cap,20000
p55031,bin1,cost,107.66
p55031,bin1,cap,1000
p55031,bin2,cost,331.26
p55031,bin2,cap,2000
p55031,bin3,cost,3312.63
p55031,bin3,cap,20000
p55033,bin1,cost,107.66
p55033,bin1,cap,1000
p55033,bin2,cost,331.26
p55033,bin2,cap,2000
p55033,bin3,cost,3312.63
p55033,bin3,cap,20000
p55035,bin1,cost,107.66
p55035,bin1,cap,1000
p55035,bin2,cost,331.26
p55035,bin2,cap,2000
p55035,bin3,cost,3312.63
p55035,bin3,cap,20000
p55037,bin1,cost,107.66
p55037,bin1,cap,1000
p55037,bin2,cost,331.26
p55037,bin2,cap,2000
p55037,bin3,cost,3312.63
p55037,bin3,cap,20000
p55039,bin1,cost,107.66
p55039,bin1,cap,1000
p55039,bin2,cost,331.26
p55039,bin2,cap,2000
p55039,bin3,cost,3312.63
p55039,bin3,cap,20000
p55041,bin1,cost,107.66
p55041,bin1,cap,1000
p55041,bin2,cost,331.26
p55041,bin2,cap,2000
p55041,bin3,cost,3312.63
p55041,bin3,cap,20000
p55043,bin1,cost,107.66
p55043,bin1,cap,1000
p55043,bin2,cost,331.26
p55043,bin2,cap,2000
p55043,bin3,cost,3312.63
p55043,bin3,cap,20000
p55045,bin1,cost,107.66
p55045,bin1,cap,1000
p55045,bin2,cost,331.26
p55045,bin2,cap,2000
p55045,bin3,cost,3312.63
p55045,bin3,cap,20000
p55047,bin1,cost,107.66
p55047,bin1,cap,1000
p55047,bin2,cost,331.26
p55047,bin2,cap,2000
p55047,bin3,cost,3312.63
p55047,bin3,cap,20000
p55049,bin1,cost,107.66
p55049,bin1,cap,1000
p55049,bin2,cost,331.26
p55049,bin2,cap,2000
p55049,bin3,cost,3312.63
p55049,bin3,cap,20000
p55051,bin1,cost,107.66
p55051,bin1,cap,1000
p55051,bin2,cost,331.26
p55051,bin2,cap,2000
p55051,bin3,cost,3312.63
p55051,bin3,cap,20000
p55053,bin1,cost,107.66
p55053,bin1,cap,1000
p55053,bin2,cost,331.26
p55053,bin2,cap,2000
p55053,bin3,cost,3312.63
p55053,bin3,cap,20000
p55055,bin1,cost,107.66
p55055,bin1,cap,1000
p55055,bin2,cost,331.26
p55055,bin2,cap,2000
p55055,bin3,cost,3312.63
p55055,bin3,cap,20000
p55057,bin1,cost,107.66
p55057,bin1,cap,1000
p55057,bin2,cost,331.26
p55057,bin2,cap,2000
p55057,bin3,cost,3312.63
p55057,bin3,cap,20000
p55059,bin1,cost,107.66
p55059,bin1,cap,1000
p55059,bin2,cost,331.26
p55059,bin2,cap,2000
p55059,bin3,cost,3312.63
p55059,bin3,cap,20000
p55061,bin1,cost,107.66
p55061,bin1,cap,1000
p55061,bin2,cost,331.26
p55061,bin2,cap,2000
p55061,bin3,cost,3312.63
p55061,bin3,cap,20000
p55063,bin1,cost,107.66
p55063,bin1,cap,1000
p55063,bin2,cost,331.26
p55063,bin2,cap,2000
p55063,bin3,cost,3312.63
p55063,bin3,cap,20000
p55065,bin1,cost,107.66
p55065,bin1,cap,1000
p55065,bin2,cost,331.26
p55065,bin2,cap,2000
p55065,bin3,cost,3312.63
p55065,bin3,cap,20000
p55067,bin1,cost,107.66
p55067,bin1,cap,1000
p55067,bin2,cost,331.26
p55067,bin2,cap,2000
p55067,bin3,cost,3312.63
p55067,bin3,cap,20000
p55069,bin1,cost,107.66
p55069,bin1,cap,1000
p55069,bin2,cost,331.26
p55069,bin2,cap,2000
p55069,bin3,cost,3312.63
p55069,bin3,cap,20000
p55071,bin1,cost,107.66
p55071,bin1,cap,1000
p55071,bin2,cost,331.26
p55071,bin2,cap,2000
p55071,bin3,cost,3312.63
p55071,bin3,cap,20000
p55073,bin1,cost,107.66
p55073,bin1,cap,1000
p55073,bin2,cost,331.26
p55073,bin2,cap,2000
p55073,bin3,cost,3312.63
p55073,bin3,cap,20000
p55075,bin1,cost,107.66
p55075,bin1,cap,1000
p55075,bin2,cost,331.26
p55075,bin2,cap,2000
p55075,bin3,cost,3312.63
p55075,bin3,cap,20000
p55077,bin1,cost,107.66
p55077,bin1,cap,1000
p55077,bin2,cost,331.26
p55077,bin2,cap,2000
p55077,bin3,cost,3312.63
p55077,bin3,cap,20000
p55078,bin1,cost,107.66
p55078,bin1,cap,1000
p55078,bin2,cost,331.26
p55078,bin2,cap,2000
p55078,bin3,cost,3312.63
p55078,bin3,cap,20000
p55079,bin1,cost,107.66
p55079,bin1,cap,1000
p55079,bin2,cost,331.26
p55079,bin2,cap,2000
p55079,bin3,cost,3312.63
p55079,bin3,cap,20000
p55081,bin1,cost,107.66
p55081,bin1,cap,1000
p55081,bin2,cost,331.26
p55081,bin2,cap,2000
p55081,bin3,cost,3312.63
p55081,bin3,cap,20000
p55083,bin1,cost,107.66
p55083,bin1,cap,1000
p55083,bin2,cost,331.26
p55083,bin2,cap,2000
p55083,bin3,cost,3312.63
